split,patient_id,frame_id,shift_px,target_px,instruction_px,truth_px,quality,dice
val,P071,P071/seq0/000000,51,6,7.248761907340494,6.448229328769813,0.3777475426272892,0.9286089238845144
val,P071,P071/seq0/000000,49,8,9.248323353521457,8.448229328769813,0.3747069542431713,0.9243017488906291
val,P071,P071/seq0/000000,47,10,11.42352792679388,10.448229328769813,0.3748619138482445,0.9259793004061313
val,P071,P071/seq0/000000,44,13,14.34151207908647,13.448229328769813,0.35686865760987657,0.9253614693239547
val,P071,P071/seq0/000000,41,16,17.050318976045673,16.448229328769813,0.3598976757267563,0.9251824817518248
val,P071,P071/seq0/000000,37,20,20.947979364086308,20.448229328769813,0.3850825459196677,0.9344827586206896
val,P071,P071/seq0/000000,32,25,26.16427507316368,25.448229328769813,0.37519447039494425,0.9291628334866605
val,P071,P071/seq0/000000,25,32,32.92230706781427,32.44822932876981,0.3611579846287441,0.9269758327890267
val,P071,P071/seq0/000000,17,40,40.809465485388316,40.44822932876981,0.38268211848027456,0.9314383471509409
val,P071,P071/seq0/000000,59,-2,-0.5038189676319575,-1.5517706712302015,0.3462346139739845,0.9191005427759111
val,P071,P071/seq0/000000,61,-4,-2.3765367331634195,-3.5517706712302015,0.35769071681094655,0.9211995326496171
val,P071,P071/seq0/000000,63,-6,-4.370843607477042,-5.5517706712302015,0.3683577280761438,0.9214536928487691
val,P071,P071/seq0/000000,65,-8,-6.498755553476485,-7.5517706712302015,0.36856411900746155,0.9195849546044098
val,P071,P071/seq0/000000,67,-10,-8.470072479055602,-9.551770671230202,0.3720512622841014,0.9225361281083192
val,P071,P071/seq0/000000,70,-13,-11.484586220290254,-12.551770671230202,0.37769362023911035,0.9237621168456903
val,P071,P071/seq0/000000,73,-16,-14.41279808438685,-15.551770671230202,0.35110476721457934,0.9160758025009669
val,P071,P071/seq0/000000,77,-20,-17.97372454160336,-19.5517706712302,0.3481544045447698,0.9147346728490469
val,P071,P071/seq0/000000,82,-25,-22.937179605058418,-24.5517706712302,0.36708273470996516,0.9124388359515838
val,P071,P071/seq0/000000,89,-32,-29.590285263767527,-31.5517706712302,0.34427612159417187,0.9108198406579285
val,P071,P071/seq0/000000,97,-40,-36.50976621481317,-39.5517706712302,0.3588824018997741,0.904327725696674
val,P071,P071/seq0/000036,54,2,2.121122622085224,2.095127294636427,0.3446573889028591,0.9241665649041397
val,P071,P071/seq0/000036,52,4,4.149260616721193,4.095127294636427,0.35434471410115376,0.9269188395152406
val,P071,P071/seq0/000036,50,6,6.2761470821400565,6.095127294636427,0.35143208631932776,0.9255150554675119
val,P071,P071/seq0/000036,48,8,8.483917666907502,8.095127294636427,0.3460652022770266,0.9271862422246615
val,P071,P071/seq0/000036,46,10,10.689639377485747,10.095127294636427,0.33724817888421943,0.9291895185862279
val,P071,P071/seq0/000036,43,13,13.617266407644465,13.095127294636427,0.31947072999993015,0.9276874545013346
val,P071,P071/seq0/000036,40,16,16.18497936455661,16.095127294636427,0.3307143069876413,0.9278576651230807
val,P071,P071/seq0/000036,36,20,19.96592665999745,20.095127294636427,0.3548794243194175,0.9314798868249478
val,P071,P071/seq0/000036,31,25,25.577194041764628,25.095127294636427,0.3447274504057931,0.9292262559589293
val,P071,P071/seq0/000036,24,32,32.09524741984421,32.09512729463643,0.32681616128965835,0.9306301905227161
val,P071,P071/seq0/000036,16,40,40.21362073497305,40.09512729463643,0.3499472105095617,0.934480639213276
val,P071,P071/seq0/000036,58,-2,-1.3044271875010907,-1.904872705363573,0.320435346676062,0.9243799153055051
val,P071,P071/seq0/000036,60,-4,-3.20480052078409,-3.904872705363573,0.32592715816179096,0.926775956284153
val,P071,P071/seq0/000036,62,-6,-5.141346271725098,-5.904872705363573,0.3402539853562219,0.9226666666666666
val,P071,P071/seq0/000036,64,-8,-7.280311473190295,-7.904872705363573,0.34749329466686807,0.9204848484848485
val,P071,P071/seq0/000036,66,-10,-9.512791932429536,-9.904872705363573,0.3540208081131226,0.9179176755447942
val,P071,P071/seq0/000036,69,-13,-12.707238886538306,-12.904872705363573,0.35697564068903903,0.9189255189255189
val,P071,P071/seq0/000036,72,-16,-15.326391077736247,-15.904872705363573,0.3321494581751438,0.918833917987178
val,P071,P071/seq0/000036,76,-20,-18.756031176022674,-19.904872705363573,0.3321819974261717,0.9196040560115886
val,P071,P071/seq0/000036,81,-25,-24.002637154134902,-24.904872705363573,0.3578990218942919,0.9129434556241676
val,P071,P071/seq0/000036,88,-32,-30.601712152137168,-31.904872705363573,0.3400354240120695,0.9113127646702964
val,P071,P071/seq0/000036,96,-40,-37.615632250678686,-39.90487270536357,0.3613253316703482,0.9062995004264652
val,P071,P071/seq0/000072,53,2,-0.04667760331204818,1.5567494598886071,0.3457081645456033,0.9090909090909091
val,P071,P071/seq0/000072,51,4,1.500701194038939,3.556749459888607,0.3639852674900306,0.898876404494382
val,P071,P071/seq0/000072,49,6,3.564694654333735,5.556749459888607,0.3669808709914802,0.8989071038251366
val,P071,P071/seq0/000072,47,8,5.679183127037064,7.556749459888607,0.3839123644502087,0.8937039137833239
val,P071,P071/seq0/000072,45,10,7.898916598479644,9.556749459888607,0.3806386972596745,0.897834221567071
val,P071,P071/seq0/000072,42,13,10.438728915181812,12.556749459888607,0.37896651785590907,0.9018256975542542
val,P071,P071/seq0/000072,39,16,13.473221261680479,15.556749459888607,0.35699174571578524,0.9048919226393629
val,P071,P071/seq0/000072,35,20,17.456212282570462,19.556749459888607,0.36088988264475147,0.8989554950045413
val,P071,P071/seq0/000072,30,25,22.72086980367591,24.556749459888607,0.38652954472493695,0.8951447458399817
val,P071,P071/seq0/000072,23,32,29.37278695012553,31.556749459888607,0.35253520320542514,0.9050712250712251
val,P071,P071/seq0/000072,15,40,37.48877838836867,39.55674945988861,0.38368143070708843,0.8964261324834965
val,P071,P071/seq0/000072,57,-2,-4.408427259842654,-2.443250540111393,0.3616927467204661,0.9052127295540093
val,P071,P071/seq0/000072,59,-4,-6.509601506301294,-4.443250540111393,0.3812593788078078,0.8998286693318104
val,P071,P071/seq0/000072,61,-6,-8.032362585475283,-6.443250540111393,0.3817186864163541,0.8978897208985704
val,P071,P071/seq0/000072,63,-8,-10.305944879118698,-8.443250540111393,0.38682589905841824,0.8922972051806408
val,P071,P071/seq0/000072,65,-10,-12.348638721403546,-10.443250540111393,0.36941620588915786,0.8990888382687927
val,P071,P071/seq0/000072,68,-13,-15.113215623000457,-13.443250540111393,0.35695082632208414,0.905483981302018
val,P071,P071/seq0/000072,71,-16,-18.28836110329874,-16.443250540111393,0.35848225538872414,0.9054192812321734
val,P071,P071/seq0/000072,75,-20,-22.398568931748486,-20.443250540111393,0.3872812875909091,0.899242598117971
val,P071,P071/seq0/000072,80,-25,-27.06250421434072,-25.443250540111393,0.3872637599982122,0.8965913003557902
val,P071,P071/seq0/000072,87,-32,-33.55875327482593,-32.44325054011139,0.38068242175782246,0.9128822984244671
val,P071,P071/seq0/000072,95,-40,-40.91762446140689,-40.44325054011139,0.41176287395869327,0.9007184077258273
val,P071,P071/seq0/000108,52,2,0.6369371748078407,2.458314900436079,0.3644289182423279,0.9034137248048468
val,P071,P071/seq0/000108,50,4,2.308201415789881,4.458314900436079,0.3889204661186869,0.8898584905660377
val,P071,P071/seq0/000108,48,6,4.6314525964593685,6.458314900436079,0.3918334974841925,0.8926978163888236
val,P071,P071/seq0/000108,46,8,6.904693366993996,8.45831490043608,0.4068050322813499,0.8818749263926511
val,P071,P071/seq0/000108,44,10,8.937449464374012,10.45831490043608,0.4024016930183949,0.8883380547686497
val,P071,P071/seq0/000108,41,13,11.571037259814204,13.45831490043608,0.3890892661163892,0.897665644895072
val,P071,P071/seq0/000108,38,16,14.425050643086337,16.45831490043608,0.3814479744413165,0.8930550642612899
val,P071,P071/seq0/000108,34,20,18.270891012848267,20.45831490043608,0.3858212651714071,0.8883116883116883
val,P071,P071/seq0/000108,29,25,24.05939920575625,25.45831490043608,0.4039647189545394,0.8845746558418638
val,P071,P071/seq0/000108,22,32,30.344570088546945,32.45831490043608,0.3804013799493487,0.8915918752952291
val,P071,P071/seq0/000108,14,40,38.73903924651255,40.45831490043608,0.40817833311344975,0.8820330969267139
val,P071,P071/seq0/000108,56,-2,-3.451421373520134,-1.5416850995639209,0.38217891465678533,0.8984825314668863
val,P071,P071/seq0/000108,58,-4,-5.466659184051878,-3.541685099563921,0.4028935148583325,0.8920042770583343
val,P071,P071/seq0/000108,60,-6,-7.049441921393765,-5.541685099563921,0.4029998391198545,0.8883380547686497
val,P071,P071/seq0/000108,62,-8,-9.130652798531628,-7.541685099563921,0.40852260183047456,0.8808009422850412
val,P071,P071/seq0/000108,64,-10,-11.264559095796699,-9.54168509956392,0.39111656306392756,0.891939457937346
val,P071,P071/seq0/000108,67,-13,-14.363356413324794,-12.54168509956392,0.37549751700699124,0.8974868497954412
val,P071,P071/seq0/000108,70,-16,-17.415441887121744,-15.54168509956392,0.38850317188136746,0.8943512172063341
val,P071,P071/seq0/000108,74,-20,-21.399032038339442,-19.54168509956392,0.40553876815492557,0.8913329348475793
val,P071,P071/seq0/000108,79,-25,-26.010991307701488,-24.54168509956392,0.40573293075488504,0.8829975256274302
val,P071,P071/seq0/000108,86,-32,-33.03171988338249,-31.54168509956392,0.4078243790872057,0.894667148188275
val,P071,P071/seq0/000108,94,-40,-40.15070302352072,-39.54168509956392,0.4245287949658572,0.8839079059568766
val,P076,P076/seq0/000000,44,2,5.333813333765548,2.1301197827838365,0.637869008399664,0.8478260869565217
val,P076,P076/seq0/000000,42,4,6.898317189813369,4.1301197827838365,0.638111544343875,0.8550017427675148
val,P076,P076/seq0/000000,40,6,8.971597671547698,6.1301197827838365,0.6311228336593802,0.8602150537634409
val,P076,P076/seq0/000000,38,8,10.825680363177469,8.130119782783837,0.6324100368348485,0.8686520915820279
val,P076,P076/seq0/000000,36,10,12.930948060774782,10.130119782783837,0.6213554708726081,0.8745091343691309
val,P076,P076/seq0/000000,33,13,15.975995391987539,13.130119782783837,0.6246617879152673,0.8727334929866576
val,P076,P076/seq0/000000,30,16,19.35415571018993,16.130119782783837,0.6430191200935749,0.8522528815927349
val,P076,P076/seq0/000000,26,20,22.85008829945086,20.130119782783837,0.6409494642687363,0.8549511854951185
val,P076,P076/seq0/000000,21,25,27.720475649128616,25.130119782783837,0.6352036331439873,0.8727085831762892
val,P076,P076/seq0/000000,14,32,35.33306876338054,32.13011978278384,0.643907646871119,0.8528539012043986
val,P076,P076/seq0/000000,6,40,42.73474151797642,40.13011978278384,0.679526381149467,0.8670918807102224
val,P076,P076/seq0/000000,48,-2,1.385116373075121,-1.8698802172161493,0.6208951509317508,0.8633465448905738
val,P076,P076/seq0/000000,50,-4,-1.0043236780781228,-3.8698802172161493,0.619397791131368,0.8746375575643869
val,P076,P076/seq0/000000,52,-6,-2.989623423634953,-5.869880217216149,0.6177077210774589,0.8741473396998636
val,P076,P076/seq0/000000,54,-8,-5.082340509472829,-7.869880217216149,0.626355468421305,0.869281045751634
val,P076,P076/seq0/000000,56,-10,-6.914120881447644,-9.86988021721615,0.6241283920885204,0.8618899273104881
val,P076,P076/seq0/000000,59,-13,-9.688689091926364,-12.86988021721615,0.6315854094426426,0.8492383120294169
val,P076,P076/seq0/000000,62,-16,-12.497397103215206,-15.86988021721615,0.6297918470399815,0.8541594152453881
val,P076,P076/seq0/000000,66,-20,-16.841715494700708,-19.86988021721615,0.6114957226404998,0.8747020769492679
val,P076,P076/seq0/000000,71,-25,-21.730642794229766,-24.86988021721615,0.6105691428236516,0.8654608096468561
val,P076,P076/seq0/000000,78,-32,-28.3502525424837,-31.86988021721615,0.6201216470799283,0.8534167970787689
val,P076,P076/seq0/000000,86,-40,-36.52956727130055,-39.86988021721615,0.5966659911196467,0.8676143175201233
val,P076,P076/seq0/000031,42,2,6.8780445150837295,2.1273157261999103,0.6325918033912825,0.84375
val,P076,P076/seq0/000031,40,4,8.828253801694302,4.12731572619991,0.6084269229247836,0.8535134265959158
val,P076,P076/seq0/000031,38,6,10.878348791778379,6.12731572619991,0.6151241288853997,0.8574174943928228
val,P076,P076/seq0/000031,36,8,12.596286857355409,8.12731572619991,0.6239650471851595,0.8628826530612245
val,P076,P076/seq0/000031,34,10,14.668003564754969,10.12731572619991,0.6293503976278649,0.8592426905256431
val,P076,P076/seq0/000031,31,13,18.04216794034656,13.12731572619991,0.6480596217139346,0.8415567497150301
val,P076,P076/seq0/000031,28,16,20.890290022938913,16.12731572619991,0.648593596747633,0.8382136430557827
val,P076,P076/seq0/000031,24,20,24.799554518376283,20.12731572619991,0.6099245634745712,0.8528654217643271
val,P076,P076/seq0/000031,19,25,29.564412760388066,25.12731572619991,0.629071084490388,0.8611155505833467
val,P076,P076/seq0/000031,12,32,36.8588683304086,32.12731572619991,0.653176284089495,0.8381606938307969
val,P076,P076/seq0/000031,4,40,44.522625069582205,40.12731572619991,0.6492074115495036,0.8630268199233716
val,P076,P076/seq0/000031,46,-2,3.1086124528276997,-1.8726842738000755,0.6447107596140899,0.8402019872943476
val,P076,P076/seq0/000031,48,-4,0.9518293837685547,-3.8726842738000755,0.6336429685682579,0.8483969711615917
val,P076,P076/seq0/000031,50,-6,-1.2819398376931304,-5.8726842738000755,0.6245449987071264,0.8588761174968071
val,P076,P076/seq0/000031,52,-8,-3.344175590968149,-7.8726842738000755,0.6178907827275303,0.8618766926875896
val,P076,P076/seq0/000031,54,-10,-5.005938184095385,-9.872684273800076,0.6045034663667307,0.8562759501756627
val,P076,P076/seq0/000031,57,-13,-8.207978000975316,-12.872684273800076,0.6039008906570532,0.8512010317588263
val,P076,P076/seq0/000031,60,-16,-11.031791828845087,-15.872684273800076,0.6401750394542458,0.8404758025093694
val,P076,P076/seq0/000031,64,-20,-14.968049206642064,-19.872684273800076,0.6312533938099583,0.8480463096960926
val,P076,P076/seq0/000031,69,-25,-20.16939878016501,-24.872684273800076,0.5988534563925847,0.8603209915779437
val,P076,P076/seq0/000031,76,-32,-26.94486906057881,-31.872684273800076,0.6286781135917069,0.8419684911482865
val,P076,P076/seq0/000031,84,-40,-34.92316765479734,-39.872684273800076,0.58794681276543,0.8584995251661919
val,P076,P076/seq0/000062,40,2,6.555321662397901,2.3070475386570024,0.5890575038986988,0.8668274003687421
val,P076,P076/seq0/000062,38,4,8.50075197377025,4.307047538657002,0.5807449845216166,0.8714205502526671
val,P076,P076/seq0/000062,36,6,10.437696772527673,6.307047538657002,0.5866622809564859,0.8777499303815093
val,P076,P076/seq0/000062,34,8,12.39808403272039,8.307047538657002,0.5975560816947182,0.8792526491912995
val,P076,P076/seq0/000062,32,10,14.353683396040793,10.307047538657002,0.6031005545401563,0.8770652478297396
val,P076,P076/seq0/000062,29,13,17.207199093166423,13.307047538657002,0.6113027528109338,0.8772028760750036
val,P076,P076/seq0/000062,26,16,20.3507338100289,16.307047538657002,0.6053647660331118,0.8745907473309609
val,P076,P076/seq0/000062,22,20,24.432024070631897,20.307047538657002,0.5824674413011633,0.8710674157303371
val,P076,P076/seq0/000062,17,25,29.305290917120132,25.307047538657002,0.60658737082164,0.8764359764639955
val,P076,P076/seq0/000062,10,32,36.25178218934802,32.307047538657,0.6272759426931435,0.8750534264140191
val,P076,P076/seq0/000062,2,40,44.26249848494224,40.307047538657,0.6487782477730575,0.8800670953312832
val,P076,P076/seq0/000062,44,-2,2.2016567220131975,-1.6929524613429976,0.6103268381137116,0.8803503319677921
val,P076,P076/seq0/000062,46,-4,0.27392068705452743,-3.6929524613429976,0.6101317199010748,0.8776371308016878
val,P076,P076/seq0/000062,48,-6,-1.5627012312785382,-5.692952461342998,0.599111877229442,0.8767659812561197
val,P076,P076/seq0/000062,50,-8,-3.492868360747167,-7.692952461342998,0.5946366972225593,0.8779604346614656
val,P076,P076/seq0/000062,52,-10,-5.472619955392389,-9.692952461342998,0.5866414057444332,0.8780419969406202
val,P076,P076/seq0/000062,55,-13,-8.350720065188796,-12.692952461342998,0.5784080275645717,0.8681690140845071
val,P076,P076/seq0/000062,58,-16,-11.483708121641058,-15.692952461342998,0.601620828035502,0.873419519818156
val,P076,P076/seq0/000062,62,-20,-15.59357032831113,-19.692952461342998,0.6018370444089892,0.8773505472916082
val,P076,P076/seq0/000062,67,-25,-20.386848930306144,-24.692952461342998,0.5866634961493619,0.8777377321874134
val,P076,P076/seq0/000062,74,-32,-27.349245157698476,-31.692952461342998,0.594939658665691,0.8731396172927002
val,P076,P076/seq0/000062,82,-40,-35.24259091299339,-39.692952461343,0.5795279231999061,0.875
val,P076,P076/seq0/000093,40,2,0.8313892947761161,1.8403441508931166,0.6339338789424073,0.9311358119330523
val,P076,P076/seq0/000093,38,4,3.058711605400319,3.8403441508931166,0.6316267727284317,0.9302325581395349
val,P076,P076/seq0/000093,36,6,5.145637577758762,5.840344150893117,0.6205439336680375,0.9301672411591982
val,P076,P076/seq0/000093,34,8,7.201732948186375,7.840344150893117,0.6297192226580771,0.931457800511509
val,P076,P076/seq0/000093,32,10,9.00199116685593,9.840344150893117,0.6371019077491819,0.9326702371843917
val,P076,P076/seq0/000093,29,13,11.394352515082247,12.840344150893117,0.6479358462798429,0.9300306435137896
val,P076,P076/seq0/000093,26,16,14.5690967056955,15.840344150893117,0.6377013600176584,0.928525926869665
val,P076,P076/seq0/000093,22,20,18.870132164444158,19.840344150893117,0.6337280314344707,0.9282505455012193
val,P076,P076/seq0/000093,17,25,23.979523581809687,24.840344150893117,0.63391181499194,0.930149406206104
val,P076,P076/seq0/000093,10,32,30.52806645323112,31.840344150893117,0.6277729621545698,0.9269162210338681
val,P076,P076/seq0/000093,2,40,39.049158485673345,39.84034415089312,0.5530990225116699,0.9308755760368663
val,P076,P076/seq0/000093,44,-2,-3.4388741313178457,-2.1596558491068834,0.6414741572969068,0.9316010699273978
val,P076,P076/seq0/000093,46,-4,-5.176268612727483,-4.159655849106883,0.6497584739369799,0.9342392001025509
val,P076,P076/seq0/000093,48,-6,-6.894355379857757,-6.159655849106883,0.6361674557697665,0.9340140395660498
val,P076,P076/seq0/000093,50,-8,-8.69851914425385,-8.159655849106883,0.6280639849209907,0.9324116743471582
val,P076,P076/seq0/000093,52,-10,-10.744219500364522,-10.159655849106883,0.6210514488128104,0.9315103501150013
val,P076,P076/seq0/000093,55,-13,-13.94256188708377,-13.159655849106883,0.6342752844164655,0.9325626204238922
val,P076,P076/seq0/000093,58,-16,-17.150941941140616,-16.159655849106883,0.6386614278078084,0.9334357398873528
val,P076,P076/seq0/000093,62,-20,-20.99266510316687,-20.159655849106883,0.6507593156129993,0.9371311265075699
val,P076,P076/seq0/000093,67,-25,-25.48383315216344,-25.159655849106883,0.619461574396125,0.9337256908904811
val,P076,P076/seq0/000093,74,-32,-32.85995486901015,-32.15965584910688,0.6336067884362625,0.9365953631356475
val,P076,P076/seq0/000093,82,-40,-39.96317753397736,-40.15965584910688,0.620764611276417,0.9392222508369817
test,P085,P085/seq0/000000,54,2,0.037661873196881857,2.4289326610538495,0.4521148175681472,0.9150641025641025
test,P085,P085/seq0/000000,52,4,1.8110155864392112,4.4289326610538495,0.45215122285500847,0.9093473005640612
test,P085,P085/seq0/000000,50,6,4.151468195738914,6.4289326610538495,0.4581931701777962,0.9142394822006472
test,P085,P085/seq0/000000,48,8,6.2344936835496725,8.42893266105385,0.45761849365297946,0.9180129240710824
test,P085,P085/seq0/000000,46,10,8.290899419741919,10.42893266105385,0.45660797415354765,0.9213121352384785
test,P085,P085/seq0/000000,43,13,11.445182802408581,13.42893266105385,0.456929636373024,0.9196787148594378
test,P085,P085/seq0/000000,40,16,14.202404060343724,16.42893266105385,0.45131921208677894,0.9166500099940036
test,P085,P085/seq0/000000,36,20,17.650245369798014,20.42893266105385,0.45198632357078117,0.9078814755089699
test,P085,P085/seq0/000000,31,25,23.210082454915508,25.42893266105385,0.4567389071087586,0.9187878787878788
test,P085,P085/seq0/000000,24,32,30.064184234085033,32.42893266105385,0.45184765970834645,0.9168665067945644
test,P085,P085/seq0/000000,16,40,38.03465009325684,40.42893266105385,0.4570570288674284,0.9154872624342903
test,P085,P085/seq0/000000,58,-2,-3.4311988278447814,-1.5710673389461647,0.456631161411471,0.921384276855371
test,P085,P085/seq0/000000,60,-4,-5.537885910439172,-3.5710673389461647,0.4567828460510102,0.9221821099077416
test,P085,P085/seq0/000000,62,-6,-7.52196937448295,-5.571067338946165,0.4576488862256656,0.9231697506033789
test,P085,P085/seq0/000000,64,-8,-9.555212017749596,-7.571067338946165,0.4599304846270665,0.9197817740957769
test,P085,P085/seq0/000000,66,-10,-11.705475397663605,-9.571067338946165,0.46059117199534555,0.9156382763503945
test,P085,P085/seq0/000000,69,-13,-14.863706254681404,-12.571067338946165,0.4535271779862289,0.9152405878800081
test,P085,P085/seq0/000000,72,-16,-17.4096131076289,-15.571067338946165,0.4548066546616802,0.9201840368073615
test,P085,P085/seq0/000000,76,-20,-21.095057366709767,-19.571067338946165,0.45805344741903115,0.9250251256281407
test,P085,P085/seq0/000000,81,-25,-26.130956614565775,-24.571067338946165,0.4631488010630787,0.9208809135399674
test,P085,P085/seq0/000000,88,-32,-32.64517649443695,-31.571067338946165,0.46064119694507066,0.9290894439967768
test,P085,P085/seq0/000000,96,-40,-40.27755999761274,-39.571067338946165,0.47387583566190916,0.9278816519416478
test,P085,P085/seq0/000020,52,2,-1.021847631642629,2.1842747218646537,0.4627066720999774,0.8762126503686457
test,P085,P085/seq0/000020,50,4,1.0118704015387578,4.184274721864654,0.46054925897354143,0.8764568764568764
test,P085,P085/seq0/000020,48,6,2.896428649139324,6.184274721864654,0.45711919132641987,0.875702928058949
test,P085,P085/seq0/000020,46,8,4.871371775359961,8.184274721864654,0.45855414683542894,0.875242154203797
test,P085,P085/seq0/000020,44,10,6.955023027989284,10.184274721864654,0.45984486375548816,0.8761387865865478
test,P085,P085/seq0/000020,41,13,10.097280626854044,13.184274721864654,0.46042863170437087,0.8799071746277316
test,P085,P085/seq0/000020,38,16,12.914531247755988,16.184274721864654,0.4629752626424814,0.8778035576179428
test,P085,P085/seq0/000020,34,20,16.92030854035781,20.184274721864654,0.4595278761842458,0.8757763975155279
test,P085,P085/seq0/000020,29,25,21.829777543414906,25.184274721864654,0.4578861078916093,0.8745158791634392
test,P085,P085/seq0/000020,22,32,28.829328569239763,32.184274721864654,0.46093091996737456,0.8775589030513712
test,P085,P085/seq0/000020,14,40,36.75889240803487,40.184274721864654,0.45574216118316385,0.8749516066589237
test,P085,P085/seq0/000020,56,-2,-4.873567253018763,-1.8157252781353463,0.45945514270876786,0.8807729468599034
test,P085,P085/seq0/000020,58,-4,-6.746701540923084,-3.8157252781353463,0.46189785882094553,0.8806664083688492
test,P085,P085/seq0/000020,60,-6,-8.884550796740996,-5.815725278135346,0.4620318235121935,0.8773767947225456
test,P085,P085/seq0/000020,62,-8,-11.01600193608067,-7.815725278135346,0.4601923586294743,0.8760907504363001
test,P085,P085/seq0/000020,64,-10,-12.960898376659088,-9.815725278135346,0.46002262095571034,0.8767708131185717
test,P085,P085/seq0/000020,67,-13,-15.823814757615366,-12.815725278135346,0.4631456059257403,0.8784755979000584
test,P085,P085/seq0/000020,70,-16,-18.680196622273144,-15.815725278135346,0.46294238372084096,0.8806520473510576
test,P085,P085/seq0/000020,74,-20,-22.3368743020784,-19.815725278135346,0.4642404399252016,0.8800155823918971
test,P085,P085/seq0/000020,79,-25,-27.43514830302712,-24.815725278135346,0.46685648369200194,0.8794381584081155
test,P085,P085/seq0/000020,86,-32,-33.789663159898,-31.815725278135346,0.4727239123371745,0.8837118245888802
test,P085,P085/seq0/000020,94,-40,-41.351822793195595,-39.815725278135346,0.4780609152414,0.8771999209017204
test,P085,P085/seq0/000040,50,2,-1.4544952112629232,1.872428926999092,0.49639018457489004,0.8638752945441363
test,P085,P085/seq0/000040,48,4,0.5513569102719487,3.872428926999092,0.4972746400240648,0.8628592215351036
test,P085,P085/seq0/000040,46,6,2.46346518183951,5.872428926999092,0.5016424701679405,0.8609537730677873
test,P085,P085/seq0/000040,44,8,4.349564528876726,7.872428926999092,0.4988339143239947,0.8601092896174863
test,P085,P085/seq0/000040,42,10,6.088371900792339,9.872428926999092,0.4962273267236476,0.8574549426542872
test,P085,P085/seq0/000040,39,13,9.470138859014568,12.872428926999092,0.4953238984321013,0.8627379873073436
test,P085,P085/seq0/000040,36,16,12.638559315065962,15.872428926999092,0.49547347347709775,0.8670520231213873
test,P085,P085/seq0/000040,32,20,16.51164429831094,19.872428926999092,0.4958030668314492,0.8632649355365898
test,P085,P085/seq0/000040,27,25,21.241069072527452,24.872428926999092,0.4957316035015494,0.8598436647882203
test,P085,P085/seq0/000040,20,32,28.631097468602007,31.872428926999092,0.49439205237672984,0.8673045676114822
test,P085,P085/seq0/000040,12,40,36.248457164810716,39.87242892699909,0.5017448823501877,0.8601055120975077
test,P085,P085/seq0/000040,54,-2,-5.491996017005903,-2.1275710730009223,0.49577695686340695,0.8634137493197895
test,P085,P085/seq0/000040,56,-4,-7.683678455045651,-4.127571073000922,0.4937263663948958,0.8589626933575978
test,P085,P085/seq0/000040,58,-6,-9.780673194802006,-6.127571073000922,0.495774274215782,0.8572990705303445
test,P085,P085/seq0/000040,60,-8,-11.510820673559493,-8.127571073000922,0.4985788623352451,0.8602189781021898
test,P085,P085/seq0/000040,62,-10,-13.376010529820263,-10.127571073000922,0.5020831897163293,0.861380699505585
test,P085,P085/seq0/000040,65,-13,-16.127898668603564,-13.127571073000922,0.5016762659531128,0.8647563423982478
test,P085,P085/seq0/000040,68,-16,-18.936447004325828,-16.127571073000922,0.5039929630105316,0.8684114867320974
test,P085,P085/seq0/000040,72,-20,-23.29981973687117,-20.127571073000922,0.4987604404910121,0.8602779809802488
test,P085,P085/seq0/000040,77,-25,-27.812694509315833,-25.127571073000922,0.5107553577103102,0.8582488479262673
test,P085,P085/seq0/000040,84,-32,-34.09715877104691,-32.12757107300092,0.5120753640979671,0.8642201834862385
test,P085,P085/seq0/000040,92,-40,-41.95480515438916,-40.12757107300092,0.5219543905313287,0.8513011152416357
test,P085,P085/seq0/000060,49,2,-1.840891573215714,2.2855277543972647,0.49831685744408566,0.8661749209694415
test,P085,P085/seq0/000060,47,4,-0.2524643203431367,4.285527754397265,0.4940301375116922,0.8613652357494722
test,P085,P085/seq0/000060,45,6,1.6128660015089196,6.285527754397265,0.49091220730365476,0.8588048651507139
test,P085,P085/seq0/000060,43,8,3.744182724201096,8.285527754397265,0.4776205442672622,0.8635965680266153
test,P085,P085/seq0/000060,41,10,6.044762776883957,10.285527754397265,0.47671654507115313,0.8679574393860108
test,P085,P085/seq0/000060,38,13,9.431387882394986,13.285527754397265,0.4830413903517127,0.8740458015267175
test,P085,P085/seq0/000060,35,16,12.270349415515753,16.285527754397265,0.4946404884225768,0.8705964422741541
test,P085,P085/seq0/000060,31,20,15.655128087249267,20.285527754397265,0.4948825142713401,0.8613600421718502
test,P085,P085/seq0/000060,26,25,20.808423301520094,25.285527754397265,0.47803165912203055,0.8644778204680406
test,P085,P085/seq0/000060,19,32,28.200120830355218,32.285527754397265,0.4930530775080636,0.8707317073170732
test,P085,P085/seq0/000060,11,40,35.56859337439877,40.285527754397265,0.48108665585151017,0.8622985283812193
test,P085,P085/seq0/000060,53,-2,-5.438034305913135,-1.7144722456027353,0.48950557576809395,0.8743264383799757
test,P085,P085/seq0/000060,55,-4,-7.576687014539033,-3.7144722456027353,0.4802663722523791,0.872784150156413
test,P085,P085/seq0/000060,57,-6,-9.916803457451692,-5.714472245602735,0.4780811423497319,0.8674110258199581
test,P085,P085/seq0/000060,59,-8,-12.182824621520552,-7.714472245602735,0.47638021801066616,0.863294241204271
test,P085,P085/seq0/000060,61,-10,-14.289573003836637,-9.714472245602735,0.4926306380912242,0.8593584772647163
